Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,3,Sants-Montjuïc,18,Sants,Male,80-84,587
2015,10,Sant Martí,71,Provençals del Poblenou,Female,40-44,820
2014,8,Nou Barris,47,Can Peguera,Female,10-14,35
2015,6,Gràcia,29,el Coll,Male,15-19,110
2013,8,Nou Barris,47,Can Peguera,Female,60-64,56
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,574
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,60-64,265
2016,1,Ciutat Vella,3,la Barceloneta,Female,0-4,231
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,80-84,165
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,70-74,234
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,15-19,555
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,>=95,6
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,>=95,27
2015,7,Horta-Guinardó,38,la Teixonera,Female,>=95,14
2014,8,Nou Barris,47,Can Peguera,Female,>=95,1
