Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,106
2017,4,Les Corts,21,Pedralbes,Male,35-39,322
2016,6,Gràcia,29,el Coll,Female,70-74,212
2017,2,Eixample,6,la Sagrada Família,Male,70-74,1015
2015,8,Nou Barris,45,Porta,Male,65-69,670
2015,9,Sant Andreu,59,el Bon Pastor,Female,75-79,266
2016,9,Sant Andreu,61,la Sagrera,Male,35-39,1173
2017,8,Nou Barris,49,Canyelles,Male,20-24,161
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,70-74,266
2014,8,Nou Barris,49,Canyelles,Female,65-69,288
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,516
2015,8,Nou Barris,49,Canyelles,Female,35-39,233
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,70-74,536
2017,6,Gràcia,30,la Salut,Female,65-69,499
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,10-14,1273
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Female,10-14,322
2016,8,Nou Barris,48,la Guineueta,Female,30-34,397
2017,8,Nou Barris,46,el Turó de la Peira,Male,75-79,230
2013,8,Nou Barris,54,Torre Baró,Female,5-9,69
2016,2,Eixample,7,la Dreta de l'Eixample,Female,70-74,1055
2015,7,Horta-Guinardó,38,la Teixonera,Female,0-4,228
2015,8,Nou Barris,47,Can Peguera,Female,35-39,78
2013,10,Sant Martí,73,la Verneda i la Pau,Female,75-79,914
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,75-79,185
2016,9,Sant Andreu,57,la Trinitat Vella,Female,60-64,216
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,60-64,123
2014,8,Nou Barris,53,la Trinitat Nova,Female,35-39,236
2013,3,Sants-Montjuïc,16,la Bordeta,Female,40-44,682
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Female,60-64,335
2015,3,Sants-Montjuïc,15,Hostafrancs,Male,80-84,192
2013,8,Nou Barris,49,Canyelles,Female,85-89,64
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,10-14,186
2014,7,Horta-Guinardó,37,el Carmel,Male,90-94,41
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,616
2016,9,Sant Andreu,62,el Congrés i els Indians,Female,>=95,43
2013,7,Horta-Guinardó,40,Montbau,Female,5-9,80
2016,3,Sants-Montjuïc,16,la Bordeta,Male,65-69,291
2015,6,Gràcia,31,la Vila de Gràcia,Male,75-79,617
2015,9,Sant Andreu,57,la Trinitat Vella,Female,20-24,215
2016,8,Nou Barris,51,Verdun,Female,>=95,21
2014,9,Sant Andreu,58,Baró de Viver,Female,>=95,2
2015,8,Nou Barris,54,Torre Baró,Female,50-54,101
