Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,9,Sant Andreu,58,Baró de Viver,Female,30-34,69
2013,2,Eixample,5,el Fort Pienc,Female,5-9,597
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,25-29,423
2017,6,Gràcia,28,Vallcarca i els Penitents,Female,0-4,334
2015,2,Eixample,6,la Sagrada Família,Female,25-29,1800
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,45-49,853
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,70-74,293
2015,9,Sant Andreu,57,la Trinitat Vella,Female,35-39,433
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,50-54,865
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,30-34,148
2016,9,Sant Andreu,58,Baró de Viver,Female,65-69,34
2013,9,Sant Andreu,61,la Sagrera,Male,45-49,981
2017,10,Sant Martí,65,el Clot,Male,25-29,785
2015,6,Gràcia,29,el Coll,Female,30-34,216
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,>=95,14
2014,7,Horta-Guinardó,34,Can Baró,Male,30-34,181
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,>=95,40
